tau,sim_time,sim_time_stDev,exit_time,exit_time_stDev,N*,det_rate_ratio,thickness,thick_stDev,n_deaths,n_detachments,n_immigrations,n_replications,n_tau_halves
2.0000E-01,4.3760E+06,1.5451E+05,1.3723E+02,3.4755E+00,5.0000E-01,2.4900E-02,2.1000E+01,0.0000E+00,8.0792E+03,6.0890E+02,2.7414E+03,1.3870E+04,6.2450E+01
