tau,sim_time,sim_time_stDev,exit_time,exit_time_stDev,N*,det_rate_ratio,thickness,thick_stDev,n_deaths,n_detachments,n_immigrations,n_replications,n_tau_halves
2.0000E-01,7.2772E+06,6.5319E+05,0.0000E+00,0.0000E+00,6.7500E-01,5.1460E-02,1.6900E+01,1.0208E+00,1.3230E+04,3.3562E+03,4.7790E+03,1.8883E+04,9.6350E+01
